Id,Victimas,Hora,Lugar,Calle,Longitud,Latitud,Acusado,Año,Mes,Dia,Rol,Victima,Sexo,Edad,Barrio,nombre_comuna,url_imagen
2018-0108,1,14,AVENIDA,DE LOS ITALIANOS AV.,-58.36154069,-34.60463618,AUTO,2018,10,9,CONDUCTOR,MOTO,MASCULINO,37,Puerto Madero,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0109,1,22,AVENIDA,TUCUMAN,-58.37062179,-34.60066507,PASAJEROS,2018,10,10,PEATON,PEATON,MASCULINO,34,San Nicolás,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0110,1,3,AVENIDA,CORRIENTES AV.,-58.43220014,-34.60207186,MOTO,2018,10,13,PEATON,PEATON,MASCULINO,60,Almagro,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0111,1,12,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.46958442,-34.64949724,CARGAS,2018,10,19,CONDUCTOR,MOTO,MASCULINO,28,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0112,1,9,CALLE,MU?ECAS,-58.44671397,-34.59970903,CARGAS,2018,10,24,CONDUCTOR,MOTO,FEMENINO,28,Villa Crespo,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0113,1,11,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",-58.47152163,-34.61474911,CARGAS,2018,10,25,CONDUCTOR,MOTO,MASCULINO,20,Villa General Mitre,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2018-0114,1,2,AVENIDA,SOLIS,-58.39032921,-34.61807951,AUTO,2018,10,30,CONDUCTOR,MOTO,MASCULINO,23,Monserrat,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0115,1,12,CALLE,"BOSCH, VENTURA",-58.52887773,-34.64297861,PASAJEROS,2018,10,31,PEATON,PEATON,MASCULINO,42,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0116,1,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.49371157,-34.67981324,CARGAS,2018,11,1,PEATON,PEATON,MASCULINO,48,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2018-0117,1,8,AVENIDA,"PERON, EVA AV.",-58.48266599,-34.66012327,MOTO,2018,11,4,CONDUCTOR,MOTO,MASCULINO,30,Mataderos,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0118,1,14,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",-58.40612253,-34.60774301,MOTO,2018,11,5,PEATON,PEATON,FEMENINO,80,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2018-0119,1,22,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",-58.43613623,-34.66292532,AUTO,2018,11,5,PEATON,PEATON,FEMENINO,32,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2018-0120,1,13,AVENIDA,MONROE,-58.48250732,-34.57208238,AUTO,2018,11,9,PEATON,PEATON,FEMENINO,51,Villa Urquiza,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2018-0121,1,16,AVENIDA,RIVADAVIA AV.,-58.49945705,-34.63743280,PASAJEROS,2018,11,9,PEATON,PEATON,FEMENINO,72,Villa Luro,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2018-0122,1,1,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,-58.47743966,-34.67233407,AUTO,2018,11,12,CONDUCTOR,AUTO,MASCULINO,33,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2018-0123,1,3,GRAL PAZ,"PAZ, GRAL. AV.",-58.50251790,-34.67450313,AUTO,2018,11,12,CONDUCTOR,AUTO,MASCULINO,25,Villa Lugano,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0124,1,19,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.52144411,-34.63682499,CARGAS,2018,11,15,CONDUCTOR,CARGAS,MASCULINO,44,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0125,1,21,AVENIDA,SAENZ AV.,-58.41650465,-34.65084045,PASAJEROS,2018,11,16,PEATON,PEATON,MASCULINO,29,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0126,1,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.52994219,-34.64055918,AUTO,2018,11,18,CONDUCTOR,MOTO,MASCULINO,27,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0127,1,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.50993046,-34.56919739,MOTO,2018,11,19,CONDUCTOR,MOTO,MASCULINO,29,Villa Martelli,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2018-0128,2,4,GRAL PAZ,"PAZ, GRAL. AV.",-58.52844623,-34.64592873,PASAJEROS,2018,11,25,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0128,2,4,GRAL PAZ,"PAZ, GRAL. AV.",-58.52844623,-34.64592873,PASAJEROS,2018,11,25,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,39,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0129,1,4,AVENIDA,"NEWBERY, JORGE AV.",-58.45021367,-34.58695347,PASAJEROS,2018,11,28,CONDUCTOR,MOTO,MASCULINO,37,Chacarita,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0130,1,3,AVENIDA,GAONA AV.,-58.49022072,-34.62770192,PASAJEROS,2018,12,3,CONDUCTOR,MOTO,MASCULINO,42,Vélez Sarsfield,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2018-0131,1,19,AVENIDA,"MADERO, EDUARDO AV.",-58.36860866,-34.60106568,CARGAS,2018,12,7,CONDUCTOR,MOTO,MASCULINO,29,San Nicolás,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0132,1,8,AUTOPISTA,AUTOPISTA ARTURO ILLIA,-58.39490504,-34.57241534,CARGAS,2018,12,12,PEATON,PEATON,MASCULINO,70,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2018-0133,1,14,AVENIDA,NAZCA AV.,-58.46963952,-34.63070603,CARGAS,2018,12,12,PEATON,PEATON,FEMENINO,60,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0134,1,21,AVENIDA,LA PLATA AV.,-58.42349365,-34.64019887,MOTO,2018,12,12,PEATON,PEATON,MASCULINO,56,Nueva Pompeya,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0135,1,14,AVENIDA,BELGRANO AV.,-58.37471802,-34.61265002,PASAJEROS,2018,12,18,PEATON,PEATON,MASCULINO,80,Monserrat,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0136,1,15,AVENIDA,RIVADAVIA AV.,-58.46438789,-34.62913916,PASAJEROS,2018,12,18,PEATON,PEATON,FEMENINO,70,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0137,1,20,CALLE,"ALSINA, ADOLFO",-58.38481975,-34.61100424,PASAJEROS,2018,12,18,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,29,Monserrat,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0138,1,9,CALLE,BERMUDEZ,-58.50751833,-34.62073702,PASAJEROS,2018,12,21,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,79,Monte Castro,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2018-0139,1,6,CALLE,SANTANDER,-58.44682986,-34.63888084,MOTO,2018,12,22,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,28,Parque Chacabuco,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0140,1,8,CALLE,LANTERI JULIETA,-58.36004650,-34.61381341,AUTO,2018,12,22,CONDUCTOR,AUTO,MASCULINO,78,Puerto Madero,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0141,1,17,AVENIDA,MAZA,-58.41509546,-34.62085945,MOTO,2018,12,22,PEATON,PEATON,MASCULINO,75,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2018-0142,1,13,GRAL PAZ,"PAZ, GRAL. AV.",-58.50997604,-34.57251072,PASAJEROS,2018,12,25,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,32,Villa Pueyrredón,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2018-0143,1,5,AVENIDA,OLIVERA AV.,-58.48606475,-34.64047818,AUTO,2018,12,29,CONDUCTOR,MOTO,MASCULINO,22,Parque Avellaneda,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2019-0001,1,8,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",-58.38526125,-34.57805810,CARGAS,2019,1,8,CONDUCTOR,MOTO,MASCULINO,25,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2019-0002,1,4,AVENIDA,CASTA?ARES AV.,-58.45463662,-34.65082149,CARGAS,2019,1,9,CONDUCTOR,AUTO,MASCULINO,32,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2019-0003,1,8,AVENIDA,SAN MARTIN AV.,-58.49121672,-34.59718073,AUTO,2019,1,12,CONDUCTOR,MOTO,MASCULINO,23,Villa del Parque,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2019-0004,1,19,AVENIDA,"PERON, EVA AV.",-58.47325712,-34.65284605,PASAJEROS,2019,1,14,CONDUCTOR,AUTO,MASCULINO,71,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2019-0005,1,12,AVENIDA,"JUSTO, JUAN B. AV.",-58.52108101,-34.63382309,CARGAS,2019,1,19,CONDUCTOR,MOTO,MASCULINO,43,Liniers,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2019-0006,1,5,AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",-58.41652702,-34.55509606,AUTO,2019,1,23,PEATON,PEATON,FEMENINO,12,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2019-0007,1,19,CALLE,"MITRE, BARTOLOME",-58.42891604,-34.61071660,AUTO,2019,1,26,CONDUCTOR,MOTO,MASCULINO,35,Almagro,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2019-0008,1,22,GRAL PAZ,"PAZ, GRAL. AV.",-58.47802293,-34.69156793,MULTIPLE,2019,1,30,CONDUCTOR,MOTO,MASCULINO,42,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2019-0009,1,14,AVENIDA,CHACABUCO,-58.37564821,-34.62200207,AUTO,2019,1,31,CONDUCTOR,MOTO,MASCULINO,34,San Telmo,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2019-0010,2,7,AVENIDA,DEL LIBERTADOR AV.,-58.42668489,-34.56961468,AUTO,2019,2,2,PEATON,PEATON,MASCULINO,42,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2019-0010,2,7,AVENIDA,DEL LIBERTADOR AV.,-58.42668489,-34.56961468,AUTO,2019,2,2,PEATON,PEATON,MASCULINO,59,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2019-0011,1,1,GRAL PAZ,"PAZ, GRAL. AV.",-58.51839930,-34.66252488,AUTO,2019,2,10,PEATON,PEATON,MASCULINO,42,Villa Industrial,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2019-0012,1,3,AVENIDA,CASTA?ARES AV.,-58.48432691,-34.67665828,AUTO,2019,2,17,CONDUCTOR,MOTO,MASCULINO,31,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2019-0013,1,7,CALLE,SALVIGNY,-58.43383830,-34.64457699,AUTO,2019,2,20,PEATON,PEATON,MASCULINO,39,Parque Chacabuco,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2019-0014,1,17,CALLE,"LAMARCA, EMILIO",-58.51664939,-34.58657938,OBJETO FIJO,2019,2,20,CONDUCTOR,MOTO,MASCULINO,69,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2019-0015,1,6,AVENIDA,SAN MARTIN AV.,-58.49613012,-34.59703502,OBJETO FIJO,2019,2,23,CONDUCTOR,AUTO,MASCULINO,21,Villa del Parque,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2019-0016,1,2,CALLE,"CARRILLO, RAMON, DR.",-58.38313603,-34.63356284,PASAJEROS,2019,2,24,CONDUCTOR,MOTO,MASCULINO,40,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2019-0017,1,7,CALLE,MEXICO,-58.39914719,-34.61632317,PASAJEROS,2019,3,3,CONDUCTOR,AUTO,MASCULINO,22,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2019-0018,1,23,AUTOPISTA,"CANTILO, INT.",-58.44927253,-34.54048625,AUTO,2019,3,3,PEATON,PEATON,FEMENINO,29,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2019-0019,1,12,AVENIDA,DEL LIBERTADOR AV.,-58.45049163,-34.55374003,AUTO,2019,3,6,CONDUCTOR,MOTO,MASCULINO,42,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2019-0020,1,21,AVENIDA,CHICLANA AV.,-58.41288952,-34.63572989,AUTO,2019,3,7,CONDUCTOR,MOTO,MASCULINO,43,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2019-0021,1,22,AVENIDA,BOYACA AV.,-58.45743597,-34.62561234,AUTO,2019,3,15,CONDUCTOR,MOTO,MASCULINO,23,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2019-0022,1,0,AVENIDA,ENTRE RIOS AV.,-58.39123782,-34.62352245,AUTO,2019,3,15,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,42,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2019-0023,1,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.52922765,-34.63637963,OBJETO FIJO,2019,3,16,CONDUCTOR,AUTO,MASCULINO,34,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2019-0024,1,7,AVENIDA,ANTARTIDA ARGENTINA AV.,-58.37208118,-34.58541957,CARGAS,2019,3,19,CONDUCTOR,MOTO,MASCULINO,32,Retiro,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2019-0025,1,13,CALLE,"MITRE, BARTOLOME",-58.41458534,-34.60937557,AUTO,2019,3,22,PEATON,PEATON,MASCULINO,27,Balvanera,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2019-0026,1,7,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47976785,-34.69153196,PASAJEROS,2019,3,28,PEATON,PEATON,MASCULINO,42,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2019-0027,1,11,AVENIDA,SANTA FE AV.,-58.39990285,-34.59511714,MULTIPLE,2019,3,28,CICLISTA,BICICLETA,MASCULINO,37,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2019-0028,1,9,AVENIDA,"JUSTO, JUAN B. AV.",-58.46051346,-34.60588536,PASAJEROS,2019,4,6,PEATON,PEATON,FEMENINO,42,Villa General Mitre,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2019-0029,1,10,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47976785,-34.69153196,OBJETO FIJO,2019,4,7,CONDUCTOR,MOTO,MASCULINO,27,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2019-0030,1,16,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",-58.45457546,-34.62447891,CARGAS,2019,4,9,CONDUCTOR,MOTO,MASCULINO,25,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2019-0031,1,19,AVENIDA,CORDOBA AV.,-58.36951669,-34.59832047,CARGAS,2019,4,12,CICLISTA,BICICLETA,MASCULINO,20,San Nicolás,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2019-0032,1,11,AVENIDA,CAMARONES,-58.46415322,-34.60443790,AUTO,2019,4,16,PEATON,PEATON,FEMENINO,83,Villa General Mitre,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
